Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc,Avg Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Avg Max Air Temp (F),qc,Avg Min Air Temp (F),qc,Avg Air Temp (F),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (F),qc,Avg Wind Speed (mph),qc,Avg Soil Temp (F),qc
83,Santa Rosa,North Coast Valleys,Jul 2023,6.84,K,0.34, ,648, ,14.3, ,81.4,K,48.4, ,62.2, ,97, ,50, ,75, ,54.2, ,4.1, ,69.7, 
83,Santa Rosa,North Coast Valleys,Aug 2023,5.70,K,0.00, ,548, ,16.1,K,81.0, ,52.8,K,64.5,K,97, ,55, ,78,L,57.1,L,3.8,K,70.9, 
83,Santa Rosa,North Coast Valleys,Sep 2023,4.22,K,0.00, ,440, ,14.5, ,76.5, ,48.8, ,60.6, ,97, ,54, ,80, ,54.4, ,3.7, ,68.7, 
83,Santa Rosa,North Coast Valleys,Oct 2023,3.40,K,0.63, ,345,K,11.9, ,77.9,K,41.6, ,57.9,K,96, ,43, ,71,K,48.1,K,2.9, ,63.1, 
83,Santa Rosa,North Coast Valleys,Nov 2023,1.87,K,2.20,K,246,K,10.3,K,68.9, ,37.1,K,51.3, ,97, ,48, ,78,K,44.4,K,2.6,K,55.8, 
83,Santa Rosa,North Coast Valleys,Dec 2023,1.00, ,5.84, ,149, ,10.9,K,60.9, ,39.2,K,48.8,K,98, ,71, ,91,K,46.3,K,3.0,K,52.3,K
84,Browns Valley,Sierra Foothill,Jan 2018,1.02, ,5.93, ,151, ,11.1,K,59.4, ,43.5,K,51.0,K,96, ,71, ,86,K,46.9,K,3.5, ,52.0,K
84,Browns Valley,Sierra Foothill,Feb 2018,2.43, ,1.55, ,290, ,7.5,K,62.3,K,38.8,K,50.7,K,81, ,38, ,58,K,35.9,K,4.6, ,51.2,K
84,Browns Valley,Sierra Foothill,Mar 2018,2.80, ,9.23, ,319, ,10.1,K,62.7,K,44.2,K,53.2, ,90, ,56, ,74,K,44.3,K,5.3,K,53.7, 
84,Browns Valley,Sierra Foothill,Apr 2018,4.39, ,3.72, ,465, ,11.5,K,70.1, ,48.5, ,59.3, ,87, ,47, ,67,K,48.0,K,4.7,K,62.5, 
84,Browns Valley,Sierra Foothill,May 2018,6.36,K,0.28,K,606,K,12.9,K,78.7, ,52.8, ,65.9,K,86,K,40,K,60,K,50.9,K,4.0,K,68.3,K
84,Browns Valley,Sierra Foothill,Jun 2018,8.21, ,0.00, ,718, ,12.6,K,88.9, ,57.4, ,74.3, ,71, ,25, ,44,K,50.4,K,4.1, ,73.5, 
84,Browns Valley,Sierra Foothill,Jul 2018,8.33, ,0.00, ,644, ,15.4, ,95.9, ,66.5, ,81.9, ,62, ,25, ,41, ,55.8, ,3.8, ,78.5, 
84,Browns Valley,Sierra Foothill,Aug 2018,7.13, ,0.01, ,573, ,13.4, ,90.2, ,60.8, ,75.8, ,66, ,28, ,45, ,52.2, ,3.5, ,75.2, 
84,Browns Valley,Sierra Foothill,Sep 2018,5.73, ,0.00, ,491, ,10.6, ,86.5, ,57.5, ,72.3, ,56, ,26, ,40, ,45.7, ,3.8, ,71.1, 
84,Browns Valley,Sierra Foothill,Oct 2018,4.13, ,0.15, ,350, ,9.2,K,78.3, ,53.7, ,66.0, ,59, ,29, ,42,K,40.6,K,4.0,K,65.4, 
84,Browns Valley,Sierra Foothill,Nov 2018,2.12,K,4.57, ,199, ,7.6,K,66.8, ,46.3, ,56.3, ,64, ,38, ,50,K,35.1,K,3.9,K,57.4, 
84,Browns Valley,Sierra Foothill,Dec 2018,1.32, ,4.04, ,161, ,8.5, ,57.5, ,40.5, ,48.8, ,90, ,55, ,72, ,39.7, ,3.8, ,52.6, 
84,Browns Valley,Sierra Foothill,Jan 2019,1.36, ,6.98, ,164, ,9.3,K,59.2, ,42.5, ,50.5, ,88, ,56, ,73,K,41.8,K,4.7,K,50.8, 
84,Browns Valley,Sierra Foothill,Feb 2019,1.28, ,12.75, ,188, ,7.8,K,53.4,K,39.1,K,45.8,K,88, ,56, ,73,K,37.2,K,6.0,K,49.2, 
84,Browns Valley,Sierra Foothill,Mar 2019,2.64, ,6.17, ,301, ,9.1,K,61.4, ,44.8, ,52.9, ,84, ,51, ,67,K,41.6,K,4.7, ,53.5, 
84,Browns Valley,Sierra Foothill,Apr 2019,4.52, ,1.85, ,456,K,11.9,K,72.1, ,51.5,K,62.0,K,84, ,47, ,63,K,48.8,K,4.5, ,62.8,K
84,Browns Valley,Sierra Foothill,May 2019,5.44, ,3.06,K,527, ,11.9, ,74.0,K,50.6, ,62.2, ,85, ,43, ,63, ,48.8, ,4.5,K,66.0, 
84,Browns Valley,Sierra Foothill,Jun 2019,8.14, ,0.02, ,675, ,13.9,K,88.8, ,61.4,K,75.8, ,70, ,28, ,46,K,52.5,K,4.5,K,73.6, 
84,Browns Valley,Sierra Foothill,Jul 2019,7.77,K,0.01,K,655,K,14.5,K,92.1, ,63.4, ,78.5,K,68,L,26,L,44, ,54.3, ,4.0,K,75.2,K
84,Browns Valley,Sierra Foothill,Aug 2019,5.90,K,0.00,K,583,K,14.8,K,92.9, ,64.1, ,78.8,K,67,L,27,L,44, ,54.9, ,3.9,K,76.2,K
84,Browns Valley,Sierra Foothill,Sep 2019,5.35, ,1.20, ,435,K,12.2, ,83.4, ,59.7, ,71.7, ,68, ,31, ,48, ,49.5, ,4.7,K,70.3, 
84,Browns Valley,Sierra Foothill,Oct 2019,4.42, ,0.00, ,364, ,7.1,K,76.8, ,50.4, ,63.5, ,54, ,21, ,35,K,34.3,K,4.5,K,63.2, 
84,Browns Valley,Sierra Foothill,Nov 2019,2.39, ,1.10, ,235, ,7.8, ,68.1,K,46.7, ,56.6, ,68, ,36, ,51, ,37.5, ,3.8,K,58.3, 
84,Browns Valley,Sierra Foothill,Dec 2019,1.02, ,5.75,K,131, ,9.6, ,57.3, ,42.8,K,49.7,K,91, ,61, ,78,K,42.9,K,4.1,K,53.1, 
84,Browns Valley,Sierra Foothill,Jan 2020,1.19, ,2.23, ,161, ,9.4, ,56.3, ,42.1, ,48.8, ,91, ,64, ,79, ,42.7, ,4.2, ,51.2,K
84,Browns Valley,Sierra Foothill,Feb 2020,3.02, ,0.40, ,323, ,6.9,K,65.6,K,41.9,K,53.8, ,71, ,33, ,49,K,34.2,K,4.2, ,52.3, 
84,Browns Valley,Sierra Foothill,Mar 2020,3.12, ,3.43,K,343, ,8.6,K,62.3,K,43.4, ,52.6,K,83, ,48, ,65,K,40.4,K,4.7, ,55.0, 
84,Browns Valley,Sierra Foothill,Apr 2020,4.73, ,1.54,K,484,K,10.7,K,71.3, ,49.0, ,60.5, ,82, ,41, ,60,K,45.7,K,4.1, ,61.2, 
84,Browns Valley,Sierra Foothill,May 2020,6.36, ,1.79, ,553, ,11.6, ,79.6, ,55.5,K,67.9,K,74, ,32, ,51,K,48.0,K,4.5, ,67.9, 
84,Browns Valley,Sierra Foothill,Jun 2020,8.02, ,0.01,L,613, ,12.8,L,88.2,L,60.3,L,75.1,L,65, ,25, ,42,L,50.2,L,4.5,L,71.6,L
84,Browns Valley,Sierra Foothill,Jul 2020,8.54, ,0.01,L,601, ,12.9,L,94.0,L,62.4,L,79.2,L,62, ,22, ,38,L,51.0,L,3.8,L,75.3,L
84,Browns Valley,Sierra Foothill,Aug 2020,7.27,K,0.02,L,511, ,14.2,L,94.7,L,66.9,L,81.2,L,59,K,25,K,39,L,53.7,L,3.7,L,76.0,L
84,Browns Valley,Sierra Foothill,Sep 2020,5.29, ,0.01, ,402, ,11.6,K,89.9,K,63.7,K,76.7,K,55, ,25, ,38,K,47.9,K,3.6,K,71.4, 
84,Browns Valley,Sierra Foothill,Oct 2020,4.53, ,0.01,L,333, ,7.8,K,83.3,L,56.8,L,69.4,L,48, ,21, ,33,L,37.6,L,3.7,L,66.7,L
84,Browns Valley,Sierra Foothill,Nov 2020,2.19, ,2.19,K,234, ,7.3, ,64.2, ,43.2,K,53.5,K,72, ,36, ,54,K,35.9,K,3.9, ,57.7, 
84,Browns Valley,Sierra Foothill,Dec 2020,1.46,K,2.23, ,170, ,7.5, ,58.8,K,38.7, ,48.6,K,83, ,48, ,66,K,36.8,K,3.5,K,52.0, 
84,Browns Valley,Sierra Foothill,Jan 2021,1.49, ,1.39, ,167, ,8.2,K,58.4,K,41.1, ,49.4,K,85, ,52, ,69,K,38.5,K,4.4,K,50.8, 
84,Browns Valley,Sierra Foothill,Feb 2021,2.14, ,1.31, ,269, ,7.8,K,61.3, ,40.8, ,51.1, ,81, ,44, ,61,K,37.2,K,4.1, ,51.9, 
84,Browns Valley,Sierra Foothill,Mar 2021,3.72, ,2.71,K,394, ,7.3,K,63.5, ,41.6, ,52.6, ,76, ,39, ,56,K,35.9,K,4.6, ,54.0, 
84,Browns Valley,Sierra Foothill,Apr 2021,5.77, ,0.38, ,551, ,8.4,K,75.1, ,47.6, ,61.8, ,69, ,28, ,46,K,39.8,K,4.5, ,61.1, 
84,Browns Valley,Sierra Foothill,May 2021,7.48,K,0.00,L,676,L,9.4,L,82.1,L,53.0,L,68.8,L,62,L,24,L,40,L,42.4,L,4.5,L,67.8,L
84,Browns Valley,Sierra Foothill,Jun 2021,8.47, ,0.04,K,719,K,11.8, ,90.7,K,60.7,K,76.7,K,61, ,23, ,38,K,48.3,K,4.0,K,73.2, 
84,Browns Valley,Sierra Foothill,Jul 2021,8.67, ,0.00, ,666,K,12.0,K,96.5,K,64.8, ,81.7,K,55, ,19, ,33,K,49.2,K,3.6, ,75.6,K
84,Browns Valley,Sierra Foothill,Aug 2021,7.28,K,0.01,K,553,K,12.1,K,92.4, ,63.8, ,78.6,K,54,K,24,K,37, ,49.2, ,3.6,K,75.0,K
84,Browns Valley,Sierra Foothill,Sep 2021,6.17,K,0.30, ,505, ,10.3, ,89.0, ,60.3,K,75.0,K,55, ,22, ,36,K,44.8,K,4.2, ,73.0, 
84,Browns Valley,Sierra Foothill,Oct 2021,3.62, ,4.71,K,315, ,9.3,K,72.1,K,51.8,K,62.0,K,68, ,38, ,51,K,40.9,K,4.8,K,63.9, 
84,Browns Valley,Sierra Foothill,Nov 2021,1.62, ,1.29, ,217, ,11.1, ,63.9, ,45.9, ,54.4, ,91, ,59, ,76, ,46.8, ,3.3,K,59.1, 
84,Browns Valley,Sierra Foothill,Dec 2021,0.73, ,8.91, ,120, ,8.8, ,51.7,K,39.2, ,45.2, ,94, ,71, ,85, ,40.8, ,4.5,K,51.4, 
84,Browns Valley,Sierra Foothill,Jan 2022,1.96, ,0.45, ,234, ,7.7, ,60.7,K,40.4, ,49.8,K,84, ,47, ,64,K,37.5,K,3.7,K,49.7, 
84,Browns Valley,Sierra Foothill,Feb 2022,2.86, ,0.00, ,348, ,6.4,K,65.6,K,39.7,K,52.8,K,70,K,29,K,46,K,32.2,K,4.0, ,51.5, 
84,Browns Valley,Sierra Foothill,Mar 2022,4.28, ,1.37,K,429,K,8.6,K,69.5,K,46.2,K,57.8,K,75, ,34, ,53,K,39.5,K,4.5, ,57.3, 
84,Browns Valley,Sierra Foothill,Apr 2022,5.26, ,2.17, ,528,K,8.4,K,71.0,K,45.8, ,58.9,K,75, ,31, ,51,K,39.4,K,5.0,K,60.4, 
84,Browns Valley,Sierra Foothill,May 2022,7.30, ,0.28,K,632,K,8.9,K,79.1, ,51.1,K,66.3,K,65, ,24, ,42,L,41.3,L,4.7, ,66.0, 
84,Browns Valley,Sierra Foothill,Jun 2022,8.28, ,0.70, ,674, ,10.9, ,88.8, ,61.9,K,76.2, ,56, ,22, ,37, ,46.2, ,4.8,K,73.2, 
84,Browns Valley,Sierra Foothill,Jul 2022,8.52, ,0.00, ,682,K,12.4,K,93.3, ,63.6, ,79.3, ,59, ,21, ,37,K,49.9,K,3.8, ,75.3, 
84,Browns Valley,Sierra Foothill,Aug 2022,7.62, ,0.00, ,597,K,12.6,K,94.4,K,64.7, ,80.2, ,57, ,21, ,36,K,50.4,K,3.6,K,76.4, 
84,Browns Valley,Sierra Foothill,Sep 2022,5.70,K,1.60, ,468, ,12.2, ,88.9,K,64.4,K,76.6,K,58, ,29, ,42,K,49.7,K,4.1,K,73.5, 
84,Browns Valley,Sierra Foothill,Oct 2022,4.29, ,0.00, ,381, ,9.7, ,80.7, ,54.6, ,67.2, ,61, ,28, ,42, ,42.9, ,3.5, ,67.6, 
84,Browns Valley,Sierra Foothill,Nov 2022,1.99, ,2.61, ,234, ,7.2, ,61.1,K,41.3,K,50.5, ,77, ,40, ,58, ,35.3, ,4.4,K,56.0, 
84,Browns Valley,Sierra Foothill,Dec 2022,0.88, ,12.10, ,137, ,8.7,K,53.1,K,39.5, ,45.8, ,93, ,67, ,82,K,40.6,K,4.5,K,50.8, 
84,Browns Valley,Sierra Foothill,Jan 2023,1.50, ,9.73,K,163,K,7.9,K,57.2,K,40.4, ,48.6,K,87,K,48,K,67,K,37.3,K,5.7,K,49.7,K
84,Browns Valley,Sierra Foothill,Feb 2023,1.90, ,3.50, ,249, ,6.7, ,56.2,K,37.1,K,46.9,K,79, ,45, ,62,K,33.8,K,5.2,K,48.8,K
84,Browns Valley,Sierra Foothill,Mar 2023,2.57, ,6.86, ,314,K,8.2,K,57.3, ,41.2,K,48.9, ,87, ,50, ,69,K,38.8,K,5.7, ,51.1,K
84,Browns Valley,Sierra Foothill,Apr 2023,5.44, ,0.43, ,566,K,8.9,K,70.5, ,46.5,K,58.9, ,74, ,34, ,52,K,40.8,K,4.6, ,59.2, 
84,Browns Valley,Sierra Foothill,May 2023,6.17, ,1.50, ,586, ,12.0, ,76.4,K,52.4, ,64.6, ,81, ,40, ,59, ,49.0, ,4.1, ,66.7, 
84,Browns Valley,Sierra Foothill,Jun 2023,7.12, ,0.16,K,652, ,13.2, ,83.6, ,56.5, ,70.5, ,78, ,33, ,52, ,51.5, ,4.0, ,71.6, 
84,Browns Valley,Sierra Foothill,Jul 2023,9.03, ,0.00, ,699,K,12.6, ,95.2, ,65.7,K,81.0,K,55, ,21, ,36,K,50.6,K,4.2, ,76.2,K
84,Browns Valley,Sierra Foothill,Aug 2023,7.46,K,0.17, ,580, ,14.1, ,92.0, ,65.0,K,79.4,K,62, ,26, ,42,K,53.3,K,4.1, ,76.1, 
84,Browns Valley,Sierra Foothill,Sep 2023,4.99,K,0.56, ,459, ,13.3, ,82.4,K,58.7, ,70.6, ,74, ,36, ,53, ,52.0, ,4.2,K,71.5, 
84,Browns Valley,Sierra Foothill,Oct 2023,3.89, ,1.13, ,344, ,10.6, ,77.3, ,55.1, ,65.7, ,67, ,33, ,50, ,45.4, ,4.3, ,66.4, 
84,Browns Valley,Sierra Foothill,Nov 2023,2.35, ,0.35, ,236, ,8.2, ,67.0, ,46.5, ,56.3, ,71, ,35, ,52, ,38.3, ,4.2,K,59.3, 
84,Browns Valley,Sierra Foothill,Dec 2023,1.26, ,4.88, ,152, ,9.5,K,60.2,K,44.5,K,51.9,K,87, ,55, ,71,K,42.6,K,3.9, ,54.5,K
87,Meloland,Imperial/Coachella Valley,Jan 2018,2.78, ,0.00, ,275,K,7.4, ,76.2, ,44.7,K,59.0,K,66, ,21, ,43,K,36.0,K,2.9,K,56.6,K
87,Meloland,Imperial/Coachella Valley,Feb 2018,2.83,K,0.00, ,349, ,6.4,K,75.2,K,42.9,K,58.3,K,62, ,19, ,38,K,32.3,K,1.5, ,56.8, 
87,Meloland,Imperial/Coachella Valley,Mar 2018,6.08,K,0.01,K,460,K,7.6,K,79.3, ,50.4,K,65.2,K,56,K,20,K,35,K,36.2,K,6.2,K,60.0,K
87,Meloland,Imperial/Coachella Valley,Apr 2018,8.47, ,0.00, ,641,K,8.2,K,90.1, ,56.6,K,74.4,K,51, ,15, ,28,K,38.8,K,6.7,K,68.0, 
87,Meloland,Imperial/Coachella Valley,May 2018,9.45,K,0.00,L,717,L,10.1,L,92.8,L,60.6,L,77.7,L,54,L,18,L,32,L,44.5,L,7.0,L,71.4,L
87,Meloland,Imperial/Coachella Valley,Jun 2018,9.89, ,0.00,K,731,K,12.8,K,103.1, ,68.0,K,86.5, ,58, ,14, ,30,K,50.3,K,6.3,K,77.7, 
87,Meloland,Imperial/Coachella Valley,Jul 2018,9.73,K,0.01, ,642,K,21.0, ,107.0,K,80.9,K,94.2,K,61, ,23, ,38,K,63.9,K,6.2,K,83.1, 
87,Meloland,Imperial/Coachella Valley,Aug 2018,9.25,K,0.00, ,609,K,23.1, ,106.6, ,81.3, ,93.6, ,71, ,25, ,43, ,67.1, ,6.3,K,85.7, 
87,Meloland,Imperial/Coachella Valley,Sep 2018,7.57, ,0.03, ,552,K,16.8, ,103.5, ,73.3, ,88.6, ,66, ,19, ,37, ,57.7, ,4.7, ,81.2, 
87,Meloland,Imperial/Coachella Valley,Oct 2018,5.16,K,0.07,K,431,K,12.6,K,86.7,K,61.3,K,73.8,K,67,K,26,K,43, ,49.2, ,4.8,K,72.1,K
87,Meloland,Imperial/Coachella Valley,Nov 2018,3.27,K,0.00,L,341,L,8.1,L,77.7,L,47.9,L,62.2,L,68,L,21,L,42,L,37.5,L,3.5,L,63.1,L
87,Meloland,Imperial/Coachella Valley,Dec 2018,1.94,K,0.46,L,247,L,9.4,L,67.6,L,43.7,L,54.5,L,85,L,38,L,64,L,42.1,L,3.5,L,57.6,L
87,Meloland,Imperial/Coachella Valley,Jan 2019,2.25,K,0.09,L,308,L,8.8,L,70.2,L,42.2,L,55.2,L,81,L,34,L,58,L,39.7,L,3.8,L,54.7,L
87,Meloland,Imperial/Coachella Valley,Feb 2019,3.64, ,0.12,K,387,K,7.3,K,68.0,K,41.6,K,54.9,K,75,K,28,K,49,K,35.2,K,5.9,K,54.9,K
87,Meloland,Imperial/Coachella Valley,Mar 2019,6.18, ,0.07, ,483,K,8.3,K,78.8, ,50.7,K,64.5, ,65, ,22, ,40,K,39.4,K,6.7,K,59.9, 
87,Meloland,Imperial/Coachella Valley,Apr 2019,8.42,K,0.02, ,621,K,9.1, ,88.6, ,57.7,K,73.7, ,56, ,18, ,33, ,41.9, ,7.5,K,66.5, 
87,Meloland,Imperial/Coachella Valley,May 2019,9.22, ,0.00, ,704,K,10.4, ,87.2,K,60.0, ,74.2, ,61, ,21, ,36, ,45.3, ,8.0,K,69.9, 
87,Meloland,Imperial/Coachella Valley,Jun 2019,9.30,K,0.00,K,688,K,12.9,K,101.0, ,68.2,K,85.0,K,59,K,16,K,32, ,51.0, ,6.0,K,77.1,K
87,Meloland,Imperial/Coachella Valley,Jul 2019,9.84,K,0.00, ,588,K,16.0, ,105.5,L,76.3, ,91.1,K,56, ,18, ,32,K,55.5,K,5.6,K,80.4, 
87,Meloland,Imperial/Coachella Valley,Aug 2019,9.26,K,0.00,K,586,K,17.1,K,107.2,K,78.7,K,93.5,K,59,K,17,K,32,K,57.7,K,5.3,K,82.2,K
87,Meloland,Imperial/Coachella Valley,Sep 2019,7.70,K,0.40, ,520,K,14.7, ,97.9,K,70.8,K,84.7, ,62, ,20, ,36, ,53.1, ,5.8,K,78.2, 
87,Meloland,Imperial/Coachella Valley,Oct 2019,5.77, ,0.00, ,450,K,7.5,K,88.0,K,55.3,K,71.6,K,54, ,12, ,28,K,36.2,K,4.7,K,68.1,K
87,Meloland,Imperial/Coachella Valley,Nov 2019,3.17, ,0.76, ,314,K,8.8,K,79.1,K,49.0, ,62.8, ,71, ,25, ,47,K,40.1,K,3.2, ,62.5,K
87,Meloland,Imperial/Coachella Valley,Dec 2019,2.24,K,0.34,L,318,L,9.6,L,65.1,L,43.7,L,55.3,L,91,L,43,L,64,L,43.0,L,4.5,L,56.7,L
87,Meloland,Imperial/Coachella Valley,Jan 2020,0.80,K,0.00,K,260,K,8.0,K,67.6,K,42.7,K,54.6,K,81,L,31,L,56, ,38.5, ,2.8,K,54.5,K
87,Meloland,Imperial/Coachella Valley,Feb 2020,0.00,K,0.32,K,376,K,7.4,K,73.5,K,42.9, ,57.9,K,,M,,M,45,K,35.8,K,4.0,K,55.5,K
87,Meloland,Imperial/Coachella Valley,Mar 2020,2.49,K,2.58,L,472,L,10.6,L,73.8,L,49.5,L,61.7,L,85,L,44,L,54,L,44.2,L,6.0,L,60.0,L
87,Meloland,Imperial/Coachella Valley,Apr 2020,7.57,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
87,Meloland,Imperial/Coachella Valley,May 2020,9.07,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
87,Meloland,Imperial/Coachella Valley,Jun 2020,9.39,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
87,Meloland,Imperial/Coachella Valley,Jul 2020,9.10,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
87,Meloland,Imperial/Coachella Valley,Aug 2020,8.52,K,0.00,L,555,L,21.0,L,107.5,L,82.6,L,95.5,L,63,L,22,L,39,L,62.4,L,6.5,L,84.4,L
87,Meloland,Imperial/Coachella Valley,Sep 2020,7.52,K,0.04, ,474,K,13.6, ,104.0,L,73.1,K,88.3,K,55, ,13, ,29,K,50.5,K,4.1, ,80.5, 
87,Meloland,Imperial/Coachella Valley,Oct 2020,5.18,K,0.00,L,522,L,8.5,L,106.4,L,68.9,L,87.2,L,36,L,7,L,19,L,40.2,L,2.6,L,77.1,L
87,Meloland,Imperial/Coachella Valley,Nov 2020,3.12,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
87,Meloland,Imperial/Coachella Valley,Dec 2020,2.45,K,0.00,L,263,L,6.3,L,69.4,L,39.3,L,53.1,L,71,L,23,L,45,L,32.1,L,3.4,L,54.7,L
87,Meloland,Imperial/Coachella Valley,Jan 2021,2.66, ,0.65,K,309,K,7.8,K,70.5,K,41.6,K,55.2, ,79, ,30, ,53,K,37.4,K,3.8,K,54.2, 
87,Meloland,Imperial/Coachella Valley,Feb 2021,3.87, ,0.06, ,406,K,7.2,K,74.4,K,43.1,K,58.4,K,69, ,22, ,43,K,35.0,K,4.3, ,56.0, 
87,Meloland,Imperial/Coachella Valley,Mar 2021,6.27, ,0.03, ,552,K,7.2,K,77.0, ,45.6,K,61.8, ,64, ,21, ,39,K,35.7,K,6.2,K,58.2, 
87,Meloland,Imperial/Coachella Valley,Apr 2021,8.09,K,0.00, ,630,K,8.3,K,89.8,K,55.0,K,73.1,K,55, ,16, ,31,K,39.4,K,6.2, ,66.2, 
87,Meloland,Imperial/Coachella Valley,May 2021,9.79, ,0.00, ,718,K,9.6, ,95.1, ,60.5,K,78.4, ,58, ,13, ,29, ,42.8, ,6.7,K,70.9, 
87,Meloland,Imperial/Coachella Valley,Jun 2021,9.67, ,0.00, ,697,K,14.6, ,105.8,K,71.0,K,88.7,K,57, ,15, ,31,K,53.5,K,5.6, ,78.4, 
87,Meloland,Imperial/Coachella Valley,Jul 2021,9.29,K,0.01, ,587, ,22.3, ,106.3,K,81.1, ,93.3, ,67, ,25, ,42, ,66.3, ,6.4,K,83.7, 
87,Meloland,Imperial/Coachella Valley,Aug 2021,8.59, ,0.20,K,587,K,21.3,K,105.3,K,78.1, ,91.6,K,69,K,25,K,43,K,64.5,K,5.4,K,83.5,K
87,Meloland,Imperial/Coachella Valley,Sep 2021,7.12,K,0.05, ,520, ,16.8, ,101.9,K,72.4, ,87.2, ,64, ,22, ,38, ,56.7, ,4.4, ,79.8, 
87,Meloland,Imperial/Coachella Valley,Oct 2021,5.63, ,0.00, ,441,K,9.4, ,87.7,K,56.3,K,72.0,K,58, ,19, ,34,K,41.6,K,5.1,K,68.7, 
87,Meloland,Imperial/Coachella Valley,Nov 2021,3.47, ,0.00, ,343,K,9.4, ,84.5,K,51.4, ,66.1, ,70, ,19, ,42, ,42.1, ,3.2, ,64.0, 
87,Meloland,Imperial/Coachella Valley,Dec 2021,2.54, ,0.18, ,265,K,8.2,K,70.8,L,43.1,K,55.5,K,78, ,32, ,54,K,38.7,K,4.2,K,57.0, 
87,Meloland,Imperial/Coachella Valley,Jan 2022,2.94,K,0.00,K,288,K,6.5,K,70.6,K,41.3,K,55.6,K,70,K,20,K,43,K,32.8,K,3.2,K,54.2,K
87,Meloland,Imperial/Coachella Valley,Feb 2022,4.26, ,0.00, ,443,K,5.2,K,74.8, ,39.4,K,57.1,K,60, ,15, ,32,K,27.3,K,5.2,K,54.0,K
87,Meloland,Imperial/Coachella Valley,Mar 2022,6.51,K,0.00, ,542,K,7.2,K,82.3, ,47.5, ,65.1, ,61, ,16, ,34,K,35.2,K,5.6,K,58.9, 
87,Meloland,Imperial/Coachella Valley,Apr 2022,8.07, ,0.00, ,624,K,8.7, ,88.9, ,54.2, ,72.0,K,60, ,17, ,33,K,40.4,K,6.3, ,64.4, 
87,Meloland,Imperial/Coachella Valley,May 2022,9.48, ,0.00, ,714,K,10.5,K,95.0, ,58.9,K,78.0, ,61, ,16, ,32,K,44.8,K,5.9,K,69.4, 
87,Meloland,Imperial/Coachella Valley,Jun 2022,9.80, ,0.00, ,695,K,15.0,K,103.6, ,69.9, ,87.8, ,58, ,18, ,33,K,54.1,K,5.8,K,76.2, 
87,Meloland,Imperial/Coachella Valley,Jul 2022,9.65, ,0.00, ,635, ,19.0, ,106.1, ,77.4, ,91.9, ,61, ,22, ,37, ,60.8, ,5.9,K,80.3, 
87,Meloland,Imperial/Coachella Valley,Aug 2022,8.30, ,0.00,K,566,K,24.7,K,105.1, ,81.0, ,92.6,K,71,K,30,K,48, ,69.4, ,5.6,K,83.0,K
87,Meloland,Imperial/Coachella Valley,Sep 2022,6.59,K,0.00, ,487, ,20.7, ,100.0,K,75.3, ,87.5,K,70,K,30,K,47,K,63.7,K,4.5,K,80.0, 
87,Meloland,Imperial/Coachella Valley,Oct 2022,5.02, ,0.00, ,436,K,14.6,K,90.1, ,62.6, ,75.7, ,73, ,26, ,46,K,52.5,K,3.8,K,72.2, 
87,Meloland,Imperial/Coachella Valley,Nov 2022,3.59, ,0.00, ,367,K,6.9, ,74.6,K,42.6, ,58.0, ,67, ,20, ,41, ,34.0, ,4.5,K,57.9,K
87,Meloland,Imperial/Coachella Valley,Dec 2022,2.28, ,0.00, ,280,K,8.3,K,69.1, ,40.1, ,53.6, ,81, ,34, ,58,K,38.6,K,3.3, ,53.4,K
87,Meloland,Imperial/Coachella Valley,Jan 2023,2.83, ,0.01,K,305,K,7.9,K,67.8, ,40.7,K,53.7,K,80,K,32,K,55, ,37.5, ,4.8,K,53.6,K
87,Meloland,Imperial/Coachella Valley,Feb 2023,3.88, ,0.00, ,409,K,6.3,K,70.4, ,39.2,K,54.5,K,72, ,22, ,43,K,32.0,K,5.7,K,52.2,K
87,Meloland,Imperial/Coachella Valley,Mar 2023,5.59, ,0.00, ,483,K,8.3, ,75.5, ,47.0,K,61.3, ,70, ,26, ,44, ,38.9, ,6.2, ,57.1,K
87,Meloland,Imperial/Coachella Valley,Apr 2023,7.82, ,0.01,K,655,K,8.3,K,88.5, ,52.5,K,71.4,K,59, ,15, ,31,K,38.8,K,5.5,K,61.0,K
87,Meloland,Imperial/Coachella Valley,May 2023,9.23, ,0.00, ,704,K,11.0, ,92.6, ,59.2, ,76.0, ,63, ,18, ,35, ,46.3, ,6.6, ,68.2, 
87,Meloland,Imperial/Coachella Valley,Jun 2023,9.76, ,0.00, ,732,K,10.4,K,97.3, ,63.2,K,81.5, ,51, ,16, ,29,K,44.6,K,6.2,K,70.8,K
87,Meloland,Imperial/Coachella Valley,Jul 2023,9.99, ,0.00, ,661,K,18.2,K,110.2,K,77.8, ,94.3,K,58, ,17, ,33,K,59.3,K,5.6, ,79.4,K
